Anchor_0,Anchor_1,Anchor_2,Anchor_3,Anchor_4
29.5453,6.40583,6.10937,2.81027,0.398135
29.5053,6.47042,5.88009,2.56505,0.403293
29.5306,6.44349,5.98084,2.69832,0.298091
29.6324,6.3654,6.18869,2.14192,0.39918
29.6134,6.41309,6.16275,2.13035,0.994384
29.6052,6.33362,6.15819,2.47436,0.826529
29.6281,6.36343,6.13359,2.6904,0.817009
29.6733,6.40917,6.21309,2.87316,0.147785
29.6528,6.36264,6.21182,2.69245,1.37638
29.6901,6.54498,6.19175,2.71232,0.197986
29.6602,6.42456,6.13272,2.81447,0.159372
29.6819,6.37352,6.16315,2.59993,0.191058
29.6553,6.41226,6.17714,2.83564,0.830061
29.6463,6.53581,6.05004,2.56818,0.268267
29.6434,6.36718,6.08347,2.40003,1.12611
29.6559,6.61056,6.00809,2.37175,0.8305
29.704,6.51959,6.11463,2.34427,0.218132
29.6485,6.70822,6.10274,2.57107,0.627354
29.6219,6.54688,6.09645,2.64515,0.774208
29.6243,6.76087,6.11639,2.61373,0.874199
29.5721,6.77371,6.08536,2.73404,0.658233
29.6077,6.78981,6.03842,2.46024,0.816409
29.5825,6.51805,6.04418,2.39546,0.457493
29.6607,6.85921,6.05491,2.4777,0.205966
29.6198,6.56695,6.02685,2.1939,0.376658
29.6375,6.60527,5.98835,2.35867,0.733324
29.6606,6.50915,5.93053,2.29394,0.664035
29.5894,6.88089,5.9751,2.32627,0.152076
29.6197,6.64047,5.62218,2.1759,0.207948
29.633,6.86631,5.98716,2.59552,0.198565
29.609,6.81805,6.05831,2.91126,0.254567
29.5783,6.90433,6.00716,2.42283,0.603933
29.578,6.85886,5.96219,2.50169,0.669073
29.5728,7.03868,6.01911,2.55729,0.138905
29.5887,6.86704,5.94521,2.52146,0.733231
29.514,6.86882,5.87182,2.02419,0.83994
29.432,6.87369,5.90923,2.51809,0.256374
29.3713,6.49346,6.05381,2.86934,0.718408
29.345,7.04729,5.86448,2.42695,0.754148
29.3556,7.07237,5.85725,2.43085,0.668559
29.3667,6.41556,5.91669,2.50654,0.709319
29.3687,6.63983,5.90968,2.28207,0.827718
29.3819,6.39461,5.96735,2.66684,0.490364
29.4051,6.72127,5.90796,2.66408,0.687807
29.4234,7.1303,5.85455,2.74082,0.126498
29.4179,7.14575,5.8209,2.71416,0.827492
29.3088,6.32907,5.68724,2.52027,0.445496
29.3644,6.87069,5.9123,2.77993,0.412707
29.4132,6.74357,5.86267,2.37721,0.820917
29.4028,6.35154,6.05586,2.69005,0.850755
29.3334,6.76596,5.92286,2.86113,0.385544
29.4196,6.39651,5.87705,2.90465,0.400476
29.4336,6.81304,5.89147,2.74709,0.410317
29.4134,6.8616,5.89083,2.37845,1.16303
29.4307,6.96264,5.85014,2.58099,0.94233
29.4298,6.96765,5.84554,2.38239,0.490435
29.4566,6.94737,5.88595,2.59104,0.105053
29.4576,6.91719,5.83979,2.42598,0.683325
29.4645,6.92706,5.82272,2.47403,0.323889
29.4268,6.96354,5.89926,2.94041,0.988022
29.4574,6.95811,5.8006,2.35236,0.456605
29.4248,6.91649,5.76103,2.37611,0.270602
29.3981,6.92511,5.77577,2.42192,1.00779
29.3983,7.01785,5.92502,2.96396,0.466478
29.4861,7.07147,5.81096,2.57287,0.679704
29.502,7.0105,5.72511,3.01707,1.04914
29.522,7.04692,5.82492,2.28103,0.963788
29.4501,6.98288,5.81034,2.72892,0.870113
29.43,6.93724,5.88662,2.89451,0.0718873
29.4772,7.03753,5.78631,2.42748,1.00453
29.4407,6.94344,5.92342,2.69671,0.909797
29.4625,7.02839,5.88676,3.04948,0.489298
29.4065,7.00351,5.83091,2.43578,0.848682
29.4206,6.91855,5.85282,2.85777,0.833767
29.3938,6.9693,5.86156,2.28122,1.03785
29.3668,6.95416,5.69137,2.85785,0.551408
29.4633,6.94977,5.87191,2.27818,0.186785
29.4237,6.92924,5.78142,2.33317,1.00413
29.4577,6.86631,5.83594,2.42178,0.794343
29.4732,7.10592,5.85339,2.85931,0.290181
29.5314,7.13024,5.865,2.47332,0.274372
29.5403,6.99732,5.83278,2.34072,0.338707
29.5125,6.80694,5.93692,2.84333,0.338595
29.5658,6.8019,5.90413,2.88932,0.150737
29.541,6.84481,5.95616,2.40513,1.05082
29.5496,6.79336,5.9421,2.9874,0.793695
29.5278,6.82831,5.70606,2.91481,0.0771565
29.5034,6.81046,5.70003,2.8957,0.276037
29.585,6.87807,5.71719,2.95351,0.983379
29.5549,6.86314,5.64711,2.43133,0.952247
29.5602,7.17084,5.64538,2.70694,0.470278
29.5142,6.79144,5.65795,2.69686,0.994893
29.5855,6.85498,5.74683,2.99247,1.01869
29.6059,6.90366,5.60438,3.03191,0.0694652
29.5993,7.16081,5.60076,2.89337,1.14746
29.5931,6.87013,5.58588,2.7962,0.780402
29.6006,6.89636,5.6432,2.82323,1.27418
29.5822,7.04933,5.665,3.09991,0.91519
29.5529,7.12392,5.62551,2.53752,1.06637
29.5307,7.15425,5.67595,2.33258,0.109921
29.4873,7.04477,5.64681,2.83497,0.281945
29.4991,7.15545,5.58925,2.80227,0.149986
29.4684,7.05001,5.56884,2.73102,1.14162
29.4973,6.9681,5.4679,2.84582,0.979358
29.479,7.05548,5.52278,2.84654,0.365027
29.4844,6.98896,5.50077,2.49476,0.964792
29.5151,6.94399,5.50469,2.69827,0.0597021
29.471,6.95025,5.47963,2.75699,0.838874
29.4469,6.95281,5.50856,2.45564,0.934021
29.5124,6.94606,5.58114,2.43258,1.24356
29.4869,6.94441,5.5446,2.52414,0.726935
29.4915,6.95602,5.58943,2.36784,0.353044
29.4771,6.96261,5.67981,2.62031,0.154946
29.521,6.96472,5.54729,2.3755,0.696217
29.4796,6.88461,5.58359,2.62481,0.824683
29.4626,7.01763,5.50875,3.00579,0.513144
29.5128,6.99245,5.33508,2.80228,0.5375
29.5389,6.89325,5.44969,2.42011,0.107235
29.521,6.99294,5.43341,2.22539,0.129727
29.5061,6.93421,5.39762,2.39785,0.226569
29.4914,7.07133,5.37668,2.85605,0.410671
29.5015,6.86612,5.22645,2.29764,0.210297
29.499,6.84159,5.3999,2.45402,0.789189
29.5188,7.02554,5.42574,2.55146,0.213963
29.4797,7.11512,5.212,2.36104,0.16062
29.4509,6.79773,5.39821,2.39274,0.0626127
29.43,6.9152,5.191,2.4992,0.0894451
29.4301,6.9396,5.22577,2.41393,0.455533
29.4715,6.94633,5.14932,2.41135,0.880664
29.422,6.85547,5.18404,2.63411,0.0918159
29.4049,7.06716,5.16351,2.80344,0.088056
29.4329,7.06817,5.13728,2.65467,0.605037
29.4619,7.17719,5.1043,2.33221,0.728721
29.432,7.21555,5.10839,2.41871,1.12894
29.4303,7.04865,5.33065,2.33996,1.08732
29.4466,7.07472,5.02984,2.80511,0.578636
29.4262,7.27991,5.01051,2.39653,0.981916
29.3796,7.21659,5.15488,2.76361,0.725773
29.3855,6.91261,5.07499,2.37537,1.29918
29.3446,7.18007,5.08275,2.38513,0.705651
29.3152,6.98839,5.14904,2.39032,0.0243837
29.3055,6.98234,5.17478,2.67134,0.334982
29.3416,7.01364,5.12789,2.85609,0.751354
29.3172,7.11942,5.00966,2.41602,0.817707
29.2928,6.96629,5.14693,3.22018,0.683682
29.3198,6.99868,5.07114,2.3757,1.21047
29.3125,7.1948,5.06504,2.73389,1.19778
29.3231,7.20376,5.07799,3.35858,0.438651
29.3187,7.19824,5.04741,2.88613,0.917958
29.3871,7.53801,5.06226,2.94995,0.20959
29.4006,7.2087,5.25162,2.89387,1.04618
29.3707,7.17879,5.08035,3.23099,0.833854
29.3191,7.12208,5.10068,2.91002,1.39362
29.3314,7.69759,5.07345,3.25866,1.2351
29.3277,7.07698,5.07636,2.91863,0.122035
29.2843,7.15511,5.16743,2.59634,1.54813
29.3055,7.19137,4.99397,2.54068,1.13283
29.3471,7.18095,4.95944,2.96255,1.1758
29.3277,7.21554,5.08315,2.49692,0.628844
29.3024,7.16307,5.15513,2.60189,1.01576
29.2968,7.22587,5.20538,3.31339,0.0494822
29.2892,7.16831,4.91815,2.65831,0.695336
29.3245,7.18331,5.11851,2.92108,0.206231
29.4072,7.12242,5.12672,2.68108,1.1737
29.3981,7.14538,5.13782,2.77522,1.08492
29.3864,7.07874,5.0422,2.89645,0.708521
29.3617,7.14344,5.02052,2.71048,0.630999
29.3725,7.18999,5.01133,2.89289,0.092297
29.3659,7.14534,5.00497,2.66741,1.19612
29.3913,7.10184,5.03712,2.51067,1.19828
29.4363,7.06399,4.99013,2.96882,0.769763
29.4129,7.0779,4.97865,2.99212,0.772298
29.4112,7.07711,5.021,2.80175,0.690097
29.4167,7.25626,4.98361,3.10119,1.13867
29.4213,7.00489,4.85797,2.63294,1.19148
29.4463,7.0064,4.99085,2.82309,0.81727
29.5135,7.00016,4.944,2.68829,1.34096
29.5115,7.09822,4.90886,2.55903,0.900772
29.5327,7.22805,4.91293,3.00445,0.0523082
29.5108,7.1174,4.90942,2.51204,0.405811
29.5193,6.96258,4.90993,2.68141,0.932147
29.5061,7.25982,4.96604,2.78202,0.989509
29.5081,7.16187,5.06698,2.70463,1.36305
29.4735,7.16788,4.95659,2.8591,1.06434
29.5759,7.37129,5.02318,2.93633,1.3779
29.4095,7.42136,4.9408,2.89162,0.874044
29.3675,7.30032,4.84598,3.03408,0.4243
29.3576,7.21893,4.98301,2.70363,1.31865
29.3752,7.33683,4.97306,2.61009,1.32982
29.346,7.28769,4.95889,2.62717,0.818225
29.3892,7.40778,4.88803,2.93792,0.98103
29.3629,7.17879,4.88158,2.59004,0.950008
29.3632,7.34798,5.01071,2.33208,1.08106
29.3341,7.19483,4.87292,3.02581,0.960836
29.3831,7.35429,4.8908,2.98295,1.25257
29.373,7.12254,4.8736,2.57394,0.971762
29.4458,7.13004,4.8736,2.75896,1.05964
29.4805,7.11836,4.88521,2.86547,1.10761
29.4462,7.09992,4.77667,3.10258,0.531758
29.4636,7.17465,4.87609,2.79892,0.815365
29.4577,7.1227,4.94367,2.23451,0.434378
29.4798,7.23755,4.65989,3.0605,0.947606
29.4441,7.25519,4.88083,2.9827,0.969646
29.4084,6.96298,4.84861,3.00945,1.14732
29.4277,7.26618,4.52927,2.64191,1.09517
29.4048,7.33565,4.48434,2.81639,1.10451
29.3907,7.21213,4.9276,2.623,0.900317
29.3565,7.25961,4.53761,2.61498,0.624981
29.5621,7.31698,4.5572,2.7176,0.955157
29.5341,7.20867,4.55622,2.32469,0.696344
29.4951,7.2188,4.5194,2.77057,1.13068
29.4747,7.3146,4.56616,2.18835,0.756969
29.5229,7.31686,4.57185,2.97348,1.27154
29.4805,7.3179,4.5343,2.17207,1.11184
29.4983,7.32232,4.52537,2.80541,0.603667
29.4918,7.38233,4.57092,3.03073,0.844223
29.519,7.34799,4.59245,2.71109,0.558676
29.4768,7.44918,4.61728,1.95953,0.427944
29.5185,7.12155,4.50335,2.08647,0.561254
29.5142,7.38978,4.82193,2.07024,0.983121
29.4657,7.14178,4.6827,2.68095,1.12994
29.4895,7.12357,4.51754,2.96532,0.869354
29.4796,7.27472,4.50942,2.68192,0.824742
29.4932,7.28592,4.41559,1.9245,0.529783
29.4517,7.38464,4.39845,2.73102,0.916921
29.4365,7.41508,4.38852,2.84292,0.676383
29.4153,7.4244,4.38624,2.19068,1.33047
29.4411,7.41945,4.46864,2.29166,1.25669
29.4869,7.42697,4.39301,2.27604,0.84524
29.4557,7.37576,4.34641,2.35645,0.781163
29.5293,7.43449,4.4796,2.87173,1.06045
29.508,7.40144,4.4136,3.09662,1.18698
29.5225,7.43147,4.35875,3.11746,1.25418
29.5018,7.32434,4.34346,2.16737,0.398183
29.4958,7.35515,4.29489,3.0931,0.901878
29.4478,7.54737,4.31778,2.74363,1.15359
29.4224,7.5833,4.32884,2.84827,0.603173
29.4791,7.55467,4.32363,2.42621,0.593923
29.4349,7.51873,4.38858,2.17424,1.12441
29.3888,7.5457,4.25539,2.82208,0.581797
29.3647,7.60132,4.24482,2.82513,1.20781
29.4135,7.6078,4.38139,2.02708,1.11142
29.3682,7.61162,4.29538,2.83214,0.556086
29.3518,7.64762,4.1332,2.09476,0.542524
29.3209,7.60966,4.31914,2.00301,0.767393
29.3564,7.65321,4.11231,2.34245,1.22713
29.3257,7.647,4.3699,2.02003,0.640064
29.3689,7.68667,4.17786,2.73495,1.34593
29.3711,7.70978,4.31993,2.76752,0.813319
29.4139,7.56001,4.25145,2.87737,1.23031
29.4203,7.50406,4.36484,2.81547,0.586982
29.4261,7.68809,4.35927,2.95136,0.74529
29.4698,7.28329,4.35213,2.73107,1.13361
29.4399,7.47814,4.32619,3.0304,1.73683
29.454,7.48887,4.34361,2.50859,0.909971
29.4492,7.62379,4.3035,2.60753,1.06921
29.4852,7.49541,4.15078,2.32214,0.845086
29.5025,7.50009,4.30224,2.59626,1.12768
29.4698,7.5261,4.16857,2.09037,0.696224
29.4619,7.48577,4.14372,1.85029,0.750736
29.4392,7.55116,4.13168,1.82446,0.754638
29.3787,7.56344,4.16053,2.88206,0.752978
29.3481,7.60917,4.12782,2.39954,1.15724
29.3063,7.50251,4.12756,2.08473,1.14869
29.3314,7.50238,4.32323,2.74858,1.21022
29.2998,7.44991,4.1673,2.47076,0.765618
29.3606,7.43476,4.12757,3.15537,1.53186
29.3621,7.44055,4.17241,2.59912,0.794555
29.3456,7.52215,4.1763,2.75966,0.889133
29.3158,7.47938,4.16513,3.04708,1.12708
29.3024,7.58376,4.19403,2.31234,0.664671
29.2908,7.39105,4.02712,2.33921,0.744431
29.3082,7.306,4.193,2.7749,0.829731
29.3297,7.31637,4.13272,3.31145,1.48114
29.3489,7.3365,4.07578,2.54158,0.705683
29.34,7.26231,4.11044,3.16215,1.04115
29.3901,7.31597,3.99381,3.02081,0.749252
29.4414,7.50719,4.04272,3.19908,0.758315
29.4738,7.3364,3.9761,2.83734,0.876418
29.443,7.28469,3.96035,3.14283,0.935131
29.4178,7.36339,4.0021,3.25821,1.40206
29.4092,7.34644,3.8979,3.14426,0.797213
29.4494,7.44001,3.93856,3.06831,0.771387
29.3582,7.3495,3.96914,2.90037,0.669673
29.3496,7.28326,4.09428,3.05389,0.918122
29.3484,7.28927,3.92719,1.68373,0.915651
29.3957,7.69357,3.92156,3.2518,0.48627
29.4078,7.33532,3.94062,2.78431,0.807667
29.3748,7.17562,3.96286,3.07395,0.822019
29.3919,7.1733,3.94351,2.72032,0.797048
29.3964,7.43347,3.94226,3.34258,0.747827
29.3751,7.19639,3.94665,2.88499,0.835378
29.3615,7.19789,3.85865,3.0403,0.644168
29.4103,7.25797,3.88841,3.05804,0.719118
29.3928,7.22479,3.96303,3.06762,0.939141
29.4247,7.22447,3.85041,2.70828,0.707258
29.4486,7.16643,3.92272,2.6002,0.647759
29.4091,7.30756,3.91665,3.22003,0.780977
29.4102,7.32115,3.86352,2.95388,0.775945
29.4344,7.28375,4.03024,2.89347,0.618251
29.4732,7.43605,3.99615,3.20526,0.487986
29.4692,7.33005,3.91335,2.72912,0.506134
29.5107,7.38967,3.94617,2.7529,0.962164
29.4704,7.28867,4.09062,2.41058,0.781392
29.4787,7.29041,3.82261,3.06532,0.955479
29.4671,7.34284,3.78537,2.76737,0.429824
29.4912,7.19385,3.81008,1.81665,0.796216
29.4175,7.28693,3.88785,3.18786,0.835337
29.4548,7.18759,3.81088,3.15232,0.707111
29.4757,7.0913,3.80142,2.84854,0.636149
29.5024,7.3366,3.70801,2.80509,1.03603
29.4659,7.33474,3.84678,3.15356,0.954896
29.4913,7.3232,3.8098,3.29297,0.990792
29.5639,7.40336,3.73949,2.89287,1.04004
29.6098,7.15099,3.71858,3.46107,1.00244
29.5722,7.23848,3.71127,3.07212,0.608185
29.5962,7.34538,3.67673,3.41046,0.90608
29.5781,7.32971,4.08803,2.81866,1.50312
29.5582,7.32252,3.81202,3.37596,0.843382
29.5426,7.22602,3.74002,2.89656,0.919063
29.5278,7.26736,3.62413,2.92874,0.838727
29.5433,7.21604,3.62752,2.99769,0.925309
29.4648,7.27633,3.80529,2.99653,0.912405
29.3676,6.98034,3.76745,1.79011,0.714064
29.5533,7.27087,3.5583,2.86794,0.620906
29.4615,7.1407,3.73744,2.95607,0.460976
29.4774,7.15378,3.75042,3.02265,1.02834
29.4673,6.98131,3.66242,2.99626,1.00912
29.4291,6.87897,3.76182,2.6963,0.869621
29.4523,6.94794,3.73181,3.1942,0.984386
29.4475,7.10086,3.70541,3.01074,1.19584
29.3872,7.32149,3.72579,2.9092,0.424507
29.4175,7.01669,3.67775,3.07371,0.625912
29.4082,7.10445,3.69137,3.71754,1.18789
29.4267,7.18326,3.57412,2.79648,0.44
29.4514,6.81677,3.53374,3.59023,0.88769
29.4659,7.04771,3.51571,3.71857,0.929175
29.4409,7.01527,3.57111,2.90601,0.492706
29.4232,7.30879,3.60275,2.91726,0.865835
29.3932,7.09947,3.59211,2.71218,0.901378
29.4204,7.09437,3.607,1.69563,1.04193
29.398,7.08717,3.54967,3.31071,1.02934
29.388,7.15547,3.42384,3.31741,0.340163
29.4118,7.25984,3.50495,2.9154,0.762573
29.3653,6.97784,3.40976,2.52439,0.99424
29.3654,7.00451,3.35672,3.08588,1.11009
29.3675,6.90916,3.52942,3.61802,0.872164
29.3588,6.9148,3.58228,3.06846,0.783676
29.3484,6.94276,3.30203,1.94015,1.07286
29.4135,7.00436,3.32789,3.43063,0.754987
29.4091,6.90572,3.29815,3.65361,0.896775
29.4112,6.93485,3.31029,3.49301,0.685945
29.4029,6.93469,3.24018,2.70841,1.14788
29.4355,6.78256,3.33108,3.23828,0.881109
29.4807,6.79858,3.27658,1.95729,0.875265
29.4628,6.83687,3.26381,2.68629,0.79938
29.4878,6.80549,3.27268,3.78173,0.934305
29.5177,6.92268,3.289,2.89668,0.928346
29.5225,6.72934,3.29595,3.54074,0.885634
29.5055,6.86771,3.33252,2.56673,0.888033
29.4527,6.75686,3.28242,2.66403,0.870124
29.4356,6.8158,3.25225,3.61649,0.973842
29.3651,6.6971,3.2911,1.90515,0.844125
29.4411,6.72016,3.18246,3.20763,1.01508
29.4387,6.63846,3.25563,3.33759,0.399983
29.4411,7.00735,3.06524,3.09461,0.628563
29.4407,6.63215,3.12516,1.96381,0.424326
29.4765,6.7316,3.07687,3.35129,0.884137
29.4457,6.5765,3.27486,3.39241,0.603892
29.4437,6.73089,3.24456,3.33202,0.563499
29.389,6.72421,3.18733,3.83216,0.85726
29.3702,6.49266,3.35279,3.17532,0.991822
29.4256,6.60361,3.16164,3.57268,0.858729
29.4453,6.70265,3.15386,2.77202,0.775517
29.5173,6.56422,3.1626,3.07227,1.11044
29.5071,6.68634,3.21164,3.21529,0.463345
29.5634,6.54225,3.05634,3.82336,1.04488
29.5378,6.75179,3.2016,2.70513,1.29025
29.5806,6.60662,3.34062,3.91215,0.631133
29.5974,6.65654,3.06732,3.52767,0.385473
29.5669,6.64072,3.27701,3.03888,0.819933
29.5758,6.56656,3.04857,3.48677,0.549671
29.5918,6.82057,3.03024,2.69518,0.675996
29.5818,6.55836,3.12206,3.86994,0.489972
29.5491,6.57113,3.0058,3.17482,0.438744
29.5241,6.75699,3.01709,2.68168,0.951928
29.5141,6.66089,2.94488,3.88502,0.567905
29.5181,6.54554,3.03608,3.89128,0.814637
29.5388,6.51791,3.01359,2.70237,0.846614
29.5286,6.5042,2.8556,3.41083,0.574687
29.5077,6.51422,2.8408,2.65665,0.572547
29.5062,6.43211,2.92134,3.52909,0.796763
29.5144,6.37083,3.03622,3.76264,0.418287
29.4887,6.39281,2.83115,3.82726,0.400143
29.478,6.43157,2.8642,3.68877,0.884635
29.5025,6.3956,3.02379,3.68601,0.33258
29.517,6.56728,2.98999,3.02579,0.577041
29.5309,6.27274,2.96631,3.69954,0.378619
29.5934,6.27808,2.92377,3.7967,0.637432
29.6425,6.37397,2.82552,3.36211,0.723767
29.6514,6.31268,2.78409,3.70868,0.673063
29.6814,6.32684,3.1355,2.78844,0.604209
29.6642,6.36512,3.10378,3.26731,0.927209
29.6505,6.52816,2.77619,3.27817,0.960122
29.6564,6.44333,2.72385,3.05311,0.491762
29.6879,6.3643,2.7003,3.3165,0.824998
29.68,6.40483,2.80934,3.65683,0.689322
29.6503,6.29135,2.76955,3.16584,0.97728
29.6255,6.53666,2.83357,2.66762,0.543807
29.6171,6.45176,2.77676,2.54292,0.923268
29.6549,6.4359,2.9482,3.54848,0.574839
29.6697,6.41848,3.05599,3.56132,1.03772
29.6338,6.40861,2.75717,3.29526,1.0879
29.661,6.44229,3.04973,2.89094,0.932617
29.6409,6.27903,2.76042,3.42187,0.491681
29.6382,6.43121,2.76824,3.84112,1.09236
29.6564,6.39935,2.74318,3.30571,0.732223
29.6214,6.42279,3.02537,2.51221,0.646207
29.6035,6.32957,2.72961,3.6384,0.523496
29.5817,6.34003,2.96197,3.51623,1.07694
29.5745,6.36778,2.69347,3.1836,0.650366
29.5672,6.40157,2.68671,2.41011,0.695333
29.5116,6.39634,2.86557,3.80858,0.695531
29.5156,6.39345,2.65173,3.3935,0.807643
29.5175,6.34364,2.63747,3.85957,0.539106
29.4681,6.38309,2.63842,3.09844,0.861517
29.4851,6.37691,2.7902,2.47453,0.884907
29.5323,6.33417,2.62544,3.52038,0.719414
29.4956,6.34197,2.591,2.41556,0.66829
29.4791,6.34839,2.59995,2.43139,0.692104
29.4294,6.24143,2.58469,3.53101,0.763123
29.46,6.40822,2.88437,3.95959,0.595709
29.4436,6.27995,2.88437,3.64465,0.682057
29.4129,6.35456,2.47775,3.76132,0.966259
29.3571,6.39854,2.5737,3.28023,0.765472
29.4223,6.39899,2.57708,3.33754,0.65096
29.3937,6.28617,3.05676,3.56421,0.657633
29.4157,6.35241,3.06216,3.93146,0.813194
29.37,6.32538,2.51155,3.95054,0.811326
29.3469,6.29202,2.38675,3.54634,0.794839
29.3396,6.34823,2.88881,3.37435,0.499705
29.3346,6.31749,2.26786,3.27218,0.926061
29.3105,6.32188,2.22215,3.87615,0.673962
29.3272,6.2446,2.19006,2.86018,0.922086
29.3324,6.15011,2.20755,2.90262,0.639104
29.3042,6.24491,2.31996,3.88806,0.821796
29.3118,6.23684,2.8287,3.49132,0.456689
29.2931,6.22039,2.30196,3.58755,0.702833
29.3244,6.12967,2.07976,3.76201,0.720776
29.3252,6.1593,2.31474,2.88681,0.548648
29.4045,6.24593,2.3291,3.60431,0.559249
29.2834,6.1439,2.44092,3.69847,0.776647
29.2451,6.17447,2.41316,3.71771,0.859074
29.2641,6.07422,2.25211,3.34329,1.13072
29.2657,6.13766,2.26801,3.43983,0.318885
29.2917,6.10283,2.24182,3.5337,0.603745
29.3054,6.07796,2.20263,2.80995,0.60764
29.2692,6.13829,2.18762,3.61096,0.254455
29.3349,6.01501,2.19473,2.80967,0.300614
29.3463,6.07819,2.18246,2.67432,0.738407
29.281,6.00138,2.13282,3.21241,0.67723
29.3101,6.06885,2.20963,3.39748,0.410641
29.2799,6.00242,2.36203,2.82895,0.413784
29.2618,6.0268,2.14944,2.92057,0.354566
29.3226,5.99352,2.30886,2.84051,0.5985
29.2905,6.02249,2.08817,3.73805,0.135319
29.2564,6.02795,2.1126,2.81165,0.82923
29.2404,6.05133,2.10704,3.39456,0.618468
29.2866,6.02961,2.13817,3.09577,0.373451
29.2464,6.07265,2.20724,3.03236,0.505916
29.2625,6.16606,2.28268,3.34836,0.545334
29.2718,5.9647,2.2018,2.91764,0.377756
29.2678,6.06625,2.03343,3.34487,0.844744
29.3081,6.09007,2.22223,3.34817,0.111804
29.2974,6.0174,2.23223,3.71787,0.691446
29.3217,6.01327,1.92285,3.10151,0.0495091
29.3955,5.9836,1.95679,3.11941,0.865927
29.3848,6.04944,2.2141,2.86667,0.113667
29.3576,6.07863,2.31767,3.58251,0.0865993
29.3156,6.11148,1.91785,2.49783,0.826763
29.3469,5.97435,2.34452,2.79651,0.358219
29.3964,5.97743,2.35645,2.89552,0.0673027
29.4275,5.93838,2.29197,3.34636,0.0983722
29.4127,5.91853,2.31119,3.50515,0.0612971
29.3551,5.85525,2.14164,2.86413,0.242215
29.4775,5.93072,2.27209,3.4161,0.948
29.4334,6.03557,1.93018,3.43755,0.836071
29.368,5.91923,1.94261,2.88184,0.825075
29.3748,5.85224,1.9988,2.94238,0.200441
29.3593,5.78829,1.98707,3.45973,0.944527
29.3824,5.80707,1.91236,3.70402,0.312453
29.3988,5.80284,1.98233,3.01095,0.436231
29.3926,5.96864,2.23097,3.75267,0.197757
29.4631,5.85155,2.00502,3.79875,0.846005
29.5062,5.89782,2.10169,3.4849,0.243352
29.5148,5.82896,1.86592,2.66884,0.499541
29.4923,5.83872,2.18591,3.64474,0.0533364
29.4976,5.82051,2.4101,2.98923,0.642378
29.4613,5.85177,2.13468,2.84068,0.505093
29.4294,5.89255,2.28703,3.366,0.309399
29.4195,5.78759,1.9833,2.81517,0.397571
29.4169,5.84431,2.24846,3.0135,0.194096
29.4729,5.81191,2.35201,2.87633,0.88995
29.4189,5.9317,2.27038,2.92155,0.269545
29.3902,5.82824,2.2635,2.95608,0.168915
29.3716,5.71129,2.24402,3.29123,0.468614
29.3819,5.89831,1.99033,3.36748,0.201921
29.37,5.85199,1.97933,3.84809,0.281511
29.3063,5.73909,2.25573,3.21216,0.227756
29.3379,5.71332,2.21266,2.59243,0.706557
29.3975,5.81056,2.18516,3.1459,0.237449
29.4055,5.77454,2.16063,3.35252,0.60934
29.407,5.72904,2.15858,3.11247,0.228844
29.4227,5.64385,2.14783,2.80286,0.494121
29.3942,5.63897,2.07822,2.3685,0.530772
29.4276,5.64551,2.13836,2.76763,0.29047
29.4112,5.72931,2.12066,2.50202,0.549581
29.3909,5.62538,2.14908,3.47612,0.146889
29.4846,5.65812,2.19248,3.5135,0.739717
29.3963,5.65619,2.22513,3.81489,0.214761
29.419,5.64231,2.25112,3.01421,0.431406
29.4146,5.67555,2.16888,3.78754,0.170379
29.4268,5.59507,2.05192,3.03532,0.575823
29.4188,5.59447,2.19973,3.22996,0.0468259
29.3843,5.56553,2.25467,3.3803,0.34806
29.3698,5.61923,2.05372,2.81565,0.0674993
29.3516,5.59481,2.3321,3.39169,0.827696
29.3804,5.45814,2.31082,2.70584,0.426511
29.3877,5.58942,2.18708,2.99161,0.815153
29.368,5.57159,2.05922,3.36721,0.371331
29.3872,5.52448,2.15765,2.67378,0.318799
29.3796,5.56529,2.03281,2.8585,0.581289
29.4637,5.53081,2.03704,3.66863,0.143543
29.5083,5.59847,2.20458,3.19587,0.238895
29.5117,5.55446,2.09805,3.64178,0.422383
29.5337,5.55328,2.29768,2.8423,0.0872966
29.4931,5.59917,1.98378,3.14823,0.370626
29.4551,5.73957,2.07244,3.57239,0.20913
29.3714,5.50913,2.17563,3.58812,0.0607893
29.3696,5.49356,2.13464,3.53333,0.21973
29.3558,5.48938,2.06795,3.10054,0.257047
29.3581,5.42427,1.98959,2.99289,0.103897
29.3554,5.42766,1.99505,2.99479,0.032346
29.3807,5.46247,1.97902,3.13727,0.182365
29.3553,5.50102,1.99,2.41268,0.0548163
29.3554,5.49424,1.93341,2.85112,0.444483
29.3429,5.35578,2.04179,3.10772,0.0410248
29.3145,5.46573,1.9845,3.47894,0.314168
29.255,5.40845,1.92007,3.19736,1.03445
29.2984,5.3995,2.12621,2.80508,0.616281
29.2591,5.43654,2.01115,2.96756,0.0891658
29.3205,5.4322,2.01147,2.64965,0.191059
29.3335,5.54595,1.7802,3.24561,0.0971276
29.3182,5.35411,1.70187,3.49621,0.0605226
29.3728,5.4052,1.80468,3.37501,0.430933
29.3885,5.36444,2.07789,2.93643,0.0324236
29.3562,5.45478,2.02461,2.59536,0.322396
29.364,5.18888,1.67824,2.85835,0.394544
29.3783,5.32644,1.8555,3.22027,0.252304
29.3785,5.45542,2.07977,3.39656,0.218084
